ForStock,Haiti,6,6.2,6.6,7,7.4,7.8,8.2,8.7,9.2,9.7
ForStock,Honduras,574,531.4,464.8,401.8,342,285.1,230.7,178.2,127.2,77
ForStock,Jamaica,54,54.2,54.6,55.2,56,56.9,58,59.2,60.5,62
ForStock,Martinique,15,15.2,15.6,16,16.4,16.8,17.2,17.6,18,18.4
ForStock,Mexico,2927,2904.6,2874.1,2847.4,2823.1,2802.9,2785.8,2770.6,2756.8,2743.6
ForStock,Netherlands Antilles,0,0,0,0,0,0,0,0,0,0
ForStock,Nicaragua,420,388,337.8,290.5,245.8,203.6,163.5,125.2,88.1,51.8
ForStock,Panama,654,645.6,633.7,624.8,618.3,613.1,609,605.9,603.7,602.2
ForStock,Saint Vincent/Grenadines,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.9,3.1
ForStock,Trinidad and Tobago,23,22.5,21.5,20.2,18.7,17.3,16,14.8,13.7,12.8
ForStock,United States of America,50421,51732.7,53941,56043.5,58037.2,59995.9,61955.9,63930.7,65990.6,68139.8
ForStock,Argentina,2900,2840,2754.8,2688.1,2636.2,2592.7,2556.3,2525.5,2500.2,2479.4
ForStock,Bolivia,4137,4075.4,3979.9,3895.1,3820.7,3761.8,3718.2,3689.6,3675.5,3675.2
ForStock,Brazil,124809,123518.1,121714,120419,119575.7,119118.1,119012.1,119197.2,119663.5,120330.6
ForStock,Chile,3113,3052,2951.9,2846.8,2736.4,2612.1,2477.3,2342.5,2212,2085.1
ForStock,Colombia,8925,8862.4,8775.1,8714.9,8680.3,8670,8682.5,8715.9,8769.9,8840.9
ForStock,Ecuador,1332,1249.6,1127.7,1024.7,937.4,861.3,794.6,735.9,683.8,637
ForStock,French Guiana,2824,2823.2,2821.8,2820.4,2819,2817.5,2816,2814.5,2813,2811.5
ForStock,Guyana,2210,2212.3,2218.6,2229,2243.6,2264.4,2291.4,2324.4,2362.6,2405.5
ForStock,Paraguay,1684,1629.1,1544.1,1467.3,1397.9,1337.6,1285.1,1239.3,1198.1,1160.6
ForStock,Peru,8086,8031.3,7959.7,7919.2,7907.9,7914.9,7939,7978.6,8030.9,8094.2
ForStock,Suriname,3386,3382.9,3385,3398.8,3423.7,3454.7,3491.6,3533.8,3580.6,3631.4
ForStock,Uruguay,161,153.1,141.8,126.2,104.8,83.5,64.5,47.3,30.6,15
ForStock,"Venezuela, Boliv Rep of",6519,6399.6,6203.9,6011.5,5822.1,5636.6,5454.9,5277,5103.1,4933
ForStock,Afghanistan,25,26.8,31.3,36.2,41.3,47,53.4,60.6,68.8,78.2
ForStock,Bahrain,1,1.1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6
ForStock,Bangladesh,70,70.8,72.1,73.4,74.7,76.1,77.6,79.3,81.2,83.5
ForStock,Bhutan,689,701.2,723.9,750,779.8,812.3,847.5,885.6,926.8,971
ForStock,Brunei Darussalam,70,68.6,65.6,61.1,55,49.6,44.8,40.5,37.2,34.6
ForStock,Cambodia,913,879.6,827.6,780.2,738.1,699.1,663.2,630.3,598.7,568.3
ForStock,China,16727,17611.3,19222.4,20808.1,22235.4,23792.8,25440.9,27158.7,29057.4,31167.3
ForStock,Cyprus,9,8.9,8.8,8.7,8.6,8.5,8.4,8.3,8.2,8.1
ForStock,Maldives,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,2
ForStock,India,6200,6414.2,6802.3,7199.5,7606.6,8071.7,8591.8,9165.7,9806,10535.8
ForStock,Indonesia,10443,10124.8,9645.4,9235.9,8882.4,8552.4,8242,7946.3,7663.5,7385.4
ForStock,"Iran, Islamic Rep of",549,549.1,549.6,550.2,550.9,552.6,555.7,560.2,566.4,574.3
ForStock,Iraq,40,39.4,38.5,37.6,36.6,35.6,34.5,33.3,32.1,30.8
ForStock,Israel,6,5.7,5.1,4.6,4.1,3.6,3.2,2.9,2.6,2.4
ForStock,Japan,2482,2456.9,2413.3,2363.3,2306.6,2250.9,2194.3,2138.2,2084.2,2032.1
ForStock,Jordan,4,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
ForStock,"Korea, Dem People's Rep",334,307.2,263.9,220.3,176.6,133,89.6,46.4,3.5,0
ForStock,"Korea, Republic of",791,916.6,1158.8,1433,1739.5,2081.9,2462.1,2881.6,3342.6,3846.6
ForStock,Kuwait,1,1.1,1.2,1.3,1.4,1.5,1.7,1.9,2.1,2.3
ForStock,Laos,915,893.7,859.1,825.2,791.6,758.7,726.9,695.8,665.5,635.8
ForStock,Lebanon,5,4.8,4.5,4.2,3.9,3.7,3.5,3.3,3.1,2.9
ForStock,Timor-Leste,82,78.8,73.7,68.9,64.3,60,55.9,52.1,48.5,45.1
ForStock,Malaysia,4173,4267.3,4438.4,4622.8,4820.2,5038.8,5280.2,5543.3,5824.7,6124.3
ForStock,Mongolia,1372,1341.3,1295.5,1257.9,1228.2,1203.2,1182.8,1166.6,1154.3,1145.6
ForStock,Myanmar,1444,1380.9,1277.9,1166.3,1046.2,916.7,777.1,626,461.8,281.9
ForStock,Nepal,681,687.5,700.6,713.7,726.8,740.1,753.8,768.1,783.3,799.7
ForStock,Oman,1,1.1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6
ForStock,Pakistan,141,120.7,89.3,61.2,36.3,14.2,0,0,0,0
ForStock,Philippines,1310,1321.9,1344,1368.4,1395.1,1424.8,1457.5,1493.2,1531.9,1573.5
ForStock,Qatar,1,1.1,1.3,1.5,1.7,1.9,2.1,2.3,2.6,2.9
ForStock,Saudi Arabia,9,8.8,8.5,8.2,7.9,7.5,7.1,6.7,6.2,5.7
ForStock,Singapore,1,0,0,0,0,0,0,0,0,0
ForStock,Sri Lanka,37,34.5,30.3,26.1,21.9,17.8,13.8,9.8,5.8,1.8
ForStock,Syrian Arab Republic,16,16.6,17.6,18.7,19.8,21,22.3,23.7,25.3,27
ForStock,Thailand,857,833.4,799,757.2,706.6,652.8,596.5,536.3,472.6,404.1
ForStock,Turkey,1650,1688.3,1753,1812.3,1863.4,1912.5,1960,2006.2,2053.6,2100.6
ForStock,United Arab Emirates,16,16.6,17.5,18.4,19.3,20.2,21.1,22,22.9,23.8
ForStock,Viet Nam,966,966.7,973.9,977.6,975.4,975.4,979.7,987.8,1002.3,1023.8
ForStock,Yemen,6,5.6,4.9,4,2.8,1.2,0,0,0,0
ForStock,Australia,9213,9028.9,8800.3,8649.7,8535.6,8438.1,8354.4,8279,8210.9,8149
ForStock,Cook Islands,1,1,1,1,1,1,1,1,1,1
ForStock,Fiji Islands,66,66.2,66.6,67,67.3,67.7,68.1,68.4,68.8,69.2
ForStock,French Polynesia,11,12.2,14.6,17.5,20.9,25,29.9,35.8,42.9,51.4
ForStock,New Caledonia,53,53.1,53.2,53.3,53.4,53.5,53.6,53.7,53.8,53.9
ForStock,New Zealand,3719,3682.2,3620.8,3554.4,3479.6,3406.7,3338.1,3272,3210.9,3154.4
ForStock,Papua New Guinea,2672,2621.7,2546.9,2487.2,2443.1,2406,2376.1,2352.9,2335.3,2323
ForStock,Samoa,16,16.1,16.3,16.6,17,17.4,17.9,18.4,19,19.6
ForStock,Solomon Islands,208,198.5,183.1,168,153.2,139.4,126.9,115.4,105,95.7
ForStock,Tonga,1,1,1,1,1,1,1,1,1,1
ForStock,Vanuatu,28,27.9,27.7,27.5,27.3,27.1,27,26.9,26.9,26.9
ForStock,Albania,78,76.1,73.2,70.7,68.5,66.6,65,63.6,62.4,61.4
ForStock,Austria,1168,1186,1217.4,1245.5,1269.3,1293,1317.1,1341.6,1369,1398.5
ForStock,Belgium,182,181.3,180.7,180.7,178.1,173.1,168.4,164,160.2,158.8
ForStock,Bosnia and Herzegovina,372,377.5,388.3,400.6,413.9,428.6,444.7,462.1,481.4,502.5
ForStock,Bulgaria,756,820.7,938.9,1069.3,1211.2,1368.2,1541.5,1731.6,1941.1,2171.1
ForStock,Croatia,457,474.5,506.5,541.7,579.5,619,657.3,697.7,740.8,786.7
ForStock,Czech Republic,862,888,934.8,977.5,1014.4,1052.7,1094.4,1136.8,1178.4,1211.5
ForStock,Denmark,122,127.7,139.5,151.7,163.4,175.6,188.5,202.1,216.6,232.1
ForStock,Finland,2341,2356.4,2386,2394.3,2375.8,2351.8,2318.8,2275.6,2229.6,2180.2
ForStock,France,2851,3002,3266.4,3525.6,3778,4037.8,4309.1,4591.9,4891.3,5208.1
ForStock,Germany,4070,4283.4,4672,5068.9,5466.8,5878.1,6307.3,6757.1,7239.6,7757.3
ForStock,Greece,197,204.3,216.4,228.1,239.1,249.7,259.8,269.6,279.4,289.3
ForStock,Hungary,391,403.1,424.7,446.9,469.2,492.6,517.2,542.9,570,598.4
ForStock,Luxembourg,27,27.1,27.3,27.4,27.4,27.4,27.4,27.3,27.2,27.1
ForStock,Ireland,92,96.9,104.6,109.9,112.8,115.1,116.9,118.2,119.5,120.9
ForStock,Italy,1557,1639.7,1769.4,1883.7,1987.1,2088.6,2190,2292.6,2398.5,2509.1
ForStock,"Macedonia,The Fmr Yug Rp",77,76.7,76.4,76.3,76.3,76.4,76.7,77,77.4,77.8
ForStock,Montenegro,72,68.4,62.5,56.7,50.9,45.2,39.6,34.1,28.6,23.2
ForStock,Netherlands,80,76.5,70.9,64.9,58.4,51.5,44.2,36.4,28,19
ForStock,Norway,1130,1199.7,1309.1,1405,1490.9,1576.3,1663.6,1753,1846.7,1945
ForStock,Poland,2372,2475,2662,2851.5,3040.3,3240.6,3448.2,3661.7,3893,4142.7
ForStock,Portugal,211,206.1,200.6,190.8,175.8,156.3,131.9,106.1,81.7,58.5
ForStock,Romania,1463,1486.9,1528.3,1569.3,1608.7,1648.6,1689.9,1733.2,1781.5,1837.8
ForStock,Slovakia,568,585,615,643,668.1,694.1,722.2,750.9,779.8,807.5
ForStock,Slovenia,486,511.4,556.5,603.1,650.7,700.9,754.2,810.5,870.4,933.9
ForStock,Spain,1013,1067.2,1156.7,1238.1,1310.7,1380.5,1447.7,1511.5,1573.6,1638.2
ForStock,Sweden,3638,3664.4,3710.8,3737.4,3737.1,3720.6,3694.1,3657.7,3620.3,3581.6
ForStock,Switzerland,455,467.8,488.6,507.3,524,539.6,554.4,568.5,582.7,597.3
ForStock,United Kingdom,426,431.3,438.1,439.4,435.1,429.8,423.5,416.4,410.4,405.6
ForStock,Serbia,626,706.1,860.6,1041.4,1247.9,1487.4,1762,2073.1,2426.2,2823.6
ForStock,Armenia,31,25.4,16.4,7.7,0,0,0,0,0,0
ForStock,"Azerbaijan, Republic of",127,125.5,123.2,121.3,119.8,118.3,116.9,115.5,114.2,112.9
ForStock,Belarus,1863,1956,2126.4,2310.6,2508.4,2724.7,2961.9,3219.5,3492.1,3768.2
ForStock,Estonia,458,438.5,407,375.2,342.4,310.6,280.2,250.7,222.8,196.3
ForStock,Georgia,485,491.7,505.8,524.6,547.3,571.1,595.9,621.8,649,677.5
ForStock,Kazakhstan,366,364.9,364.2,365.2,367.6,370.4,373.6,377.2,381.3,385.9
ForStock,Kyrgyzstan,65,75.2,94.9,118.3,145.4,178.2,216.7,261.4,313.5,374
ForStock,Latvia,751,796.8,880.4,966.4,1052.8,1144.3,1242.4,1346.6,1458.8,1579.3
ForStock,Lithuania,491,496.6,506,513.7,518.9,524.1,529.7,535.4,541.7,548.2
ForStock,"Moldova, Republic of",51,49.8,47.6,45.1,42,38.4,34.4,29.9,24.9,19.5
ForStock,Russian Federation,82745,82697.3,82734,82925.7,83229.1,83608.5,84041.8,84517.3,85044.3,85610.7
ForStock,Tajikistan,5,0,0,0,0,0,0,0,0,0
ForStock,Turkmenistan,15,15.2,15.6,16.1,16.7,17.4,18.1,18.8,19.5,20.3
ForStock,Ukraine,2366,2491.3,2720.5,2974.3,3255.8,3564.3,3903.1,4274.5,4680.7,5124.3
ForStock,Uzbekistan,29,32.2,38.3,45.3,53.5,62.8,73.2,84.9,97.8,112.1
ForArea,Algeria,1430,1404.4,1365.1,1330.7,1301,1278.1,1261.7,1251.6,1246.3,1245.5
ForArea,Angola,57624,57278.9,56748.1,56288.9,55901,55505.5,55102.9,54693.3,54452.8,54383.3
ForArea,Benin,4220,4082.3,3864.8,3662.5,3474.5,3301.4,3142.5,2997.1,2865.3,2746.7
ForArea,Botswana,10547,10233.7,9803.2,9502,9310.2,9186.2,9117.7,9092.4,9088,9099.8
ForArea,Burkina Faso,5246,5090.2,4841.4,4605.9,4383,4174.3,3979.2,3797,3629,3474.9
ForArea,Burundi,159,154.3,146.8,139.7,133.1,126.9,121,115.5,110.3,105.5
ForArea,Cameroon,18410,17809.1,16872.1,16020.6,15250,14563.2,13956.8,13427.7,12971.9,12586.9
ForArea,Cape Verde,85,85.5,86.4,87.4,88.6,89.9,91.3,92.8,94.5,96.3
ForArea,Central African Republic,22410,22342.8,22236.7,22140.9,22056.3,21985.9,21931.4,21894.5,21879.6,21889.6
ForArea,Chad,10975,10746.1,10377.2,10024.3,9686.8,9368.3,9068.4,8786.7,8525.6,8285
ForArea,"Congo, Republic of",22306,22239.1,22174.3,22197.1,22319.6,22495,22725.5,23012.6,23345.2,23723.3
ForArea,Cªte d'Ivoire,10402,10402,10406.1,10417.4,10436.2,10475.6,10538,10625.8,10744.3,10895.8
ForArea,Djibouti,6,6,6,6,6,6,6,6,6,6.1
ForArea,Egypt,75,77,80.6,84.4,88.4,92.6,97,101.6,106.4,111.4
ForArea,Equatorial Guinea,1544,1511.8,1461.2,1414.9,1372.5,1336.4,1306,1280.8,1260.8,1245.4
ForArea,Ethiopia,11344,10973.8,10389.6,9847.2,9344.4,8878.2,8446.6,8047.8,7683.4,7352
ForArea,Gabon,22000,22000,22008.6,22031.4,22068.2,22157.1,22295.6,22480.7,22711,22981.2
ForArea,Gambia,494,500,510.2,520.9,532.2,544.1,556.6,569.8,583.7,598.5
ForArea,Ghana,4181,3911.1,3506.3,3154.4,2848.4,2587.4,2365.6,2178.1,2022.8,1895.9
ForArea,Guinea,6301,6207,6057.1,5917.6,5788.7,5673.2,5571.8,5485.5,5414.2,5358.8
ForArea,Guinea-Bissau,1952,1922.9,1876.2,1832.2,1791,1752.9,1718,1686.4,1658.7,1635.1
ForArea,Kenya,3392,3361.6,3317.5,3285.3,3266.5,3259.3,3264.5,3282.7,3310.9,3349
ForArea,Lesotho,44,44.7,45.8,47,48.2,49.5,50.9,52.4,54,55.7
ForArea,Liberia,4121,4035.1,3900.9,3781,3677.1,3587.8,3514.1,3457.3,3415.1,3388
ForArea,Libyan Arab Jamahiriya,217,217,216.8,216.2,215.3,214.7,214.5,214.7,215.5,216.8
ForArea,Madagascar,12146,11964.7,11673.8,11399.4,11142.1,10900,10673.3,10462.3,10266.8,10087.2
ForArea,Malawi,3011,2921.6,2779.7,2647.1,2523.6,2408.8,2302.6,2204.8,2115.1,2033.3
ForArea,Mali,11951,11737.2,11399,11088.4,10806.4,10554.3,10333.5,10145.6,9986,9855.4
ForArea,Mauritania,208,195.8,177.4,161.5,147.8,136.1,126.1,117.7,110.8,105.2
ForArea,Mauritius,35,35,35,35,35,35.1,35.2,35.4,35.7,36
ForArea,Morocco,5202,5233.3,5290,5354.5,5427.3,5511.2,5606.7,5714.1,5834,5966.1
ForArea,Mozambique,37589,37028,36126.7,35275.5,34476.3,33727.4,33030.6,32387.9,31804.4,31283.3
ForArea,Niger,1121,1087.7,1034.9,985.5,939.4,896.4,856.5,819.5,785.4,754.1
ForArea,Nigeria,6492,5743.7,4710.7,3905.6,3278,2782.7,2391.6,2082.9,1838.4,1645.4
ForArea,R?union,93,95,98.4,101.9,105.5,109.2,113.1,117.1,121.3,125.6
ForArea,Rwanda,510,549.2,621.3,702.7,794.6,898.2,1014.9,1146.2,1293.5,1458.3
ForArea,Sao Tome and Principe,27,27,27,27,27.1,27.2,27.3,27.5,27.7,27.9
ForArea,Senegal,8191,8068.7,7874.9,7696.1,7532.3,7384.2,7251.9,7135.5,7037.7,6959
ForArea,Sierra Leone,2592,2537.9,2451.3,2369.6,2292.7,2220.2,2152.1,2088.3,2029.4,1975.4
ForArea,Somalia,6225,6021.8,5700.6,5401.8,5124.7,4867.4,4629.3,4409.8,4208.1,4023.9
ForArea,South Africa,9241,9241,9259.1,9306.7,9382.7,9486.5,9614.7,9762.7,9922,10089.2
ForArea,Sudan,69540,69331.6,69075.7,68982.2,69064.2,69304.4,69711.3,70292.1,71030.6,71929.7
ForArea,Swaziland,593,607.3,632.2,658.5,686.2,715.4,745.9,777.3,809.3,841.4
ForArea,"Tanzania, United Rep of",30675,29583.9,27865.6,26271.5,24793.2,23424.2,22157.2,20985.5,19914.7,18939.1
ForArea,Togo,169,141.3,104.8,77.7,57.6,42.8,31.9,23.9,18,13.6
ForArea,Tunisia,1126,1184.4,1287.9,1399,1518,1643.9,1776,1913.4,2055.2,2199.9
ForArea,Uganda,2418,2227.4,1943.9,1698.7,1486.5,1303.2,1144.9,1008,890.2,788.9
ForArea,"Congo, Dem Republic of",151970,151060,149555.4,148065.8,146591.1,145131,143685.5,142254.4,140837.5,139434.7
ForArea,Zambia,48347,47913.2,47234,46626.2,46092.1,45647.6,45297.4,45046.2,44910.1,44895
ForArea,Zimbabwe,13452,12660.9,11494.5,10524.4,9733.6,9130.2,8701.4,8431.4,8269,8195.1
ForArea,Bahamas,515,515,515.3,515.9,516.7,517.6,518.4,519.1,519.7,520.2
ForArea,Barbados,8,8,8,8,8,8,8,8,8,8
ForArea,Belize,1325,1297.4,1255.5,1219.7,1189.7,1164.4,1143.5,1126.7,1113.8,1104.5
ForArea,Canada,310134,310134,310210.6,310356.9,310521.5,310678.5,310817.4,310933.3,311032.3,311115
ForArea,Saint Lucia,1,1,1,1,1,1,1,1,1,1
ForArea,Costa Rica,2769,2844.4,2972.7,3103.1,3235,3366.8,3497.6,3626.4,3751.6,3872.2
ForArea,Cuba,3125,3248.5,3458.6,3668.8,3875.4,4082.6,4288.5,4491,4690.4,4885
ForArea,Dominica,45,44.5,43.7,43.2,42.9,42.7,42.6,42.5,42.5,42.6
ForArea,Dominican Republic,1972,1972,1974.4,1980.8,1991,2005.7,2024.5,2047,2072.4,2100.2
ForArea,El Salvador,259,247.5,230,214.5,200.8,189.1,179.3,171.1,164.5,159.3
ForArea,Guatemala,3280,3134.6,2919.3,2739.6,2591.5,2470.3,2373,2296.9,2238.6,2196
ForArea,Haiti,94,91.8,88.3,85.1,82.2,79.5,77.1,75,73.2,71.7
ForArea,Honduras,4401,4116.9,3693.4,3329.1,3016,2746.9,2516,2318.2,2149.5,2006.1
ForArea,Jamaica,335,334,333.4,334.5,337.2,340.7,345,350,355.3,360.9
ForArea,Martinique,49,49,49,49,49,49,49,49,49,49
ForArea,Mexico,63770,63388.1,62924.9,62726.4,62761.6,62974.6,63335,63809.8,64352.4,64939.7
ForArea,Netherlands Antilles,1,1,1,1,1,1,1,1,1,1
ForArea,Nicaragua,2652,2488.4,2243.3,2031.2,1847.8,1691.1,1557.8,1445.1,1350.7,1272.5
ForArea,Panama,3166,3128.2,3076,3039.3,3015.6,2998.9,2988.2,2982.5,2982,2985.3
ForArea,Saint Vincent/Grenadines,27,27.7,28.8,30,31.2,32.4,33.6,34.8,36,37.2
ForArea,Trinidad and Tobago,219,216.4,210.9,203.2,193.4,184.6,176.6,169.3,163.2,158.2
ForArea,United States of America,306548,307468.6,308737.4,309644.1,310276.7,310711,311001.7,311191.1,311319.6,311404.9
ForArea,Argentina,27756,27095.2,26175.2,25505.5,25041.5,24695.6,24448.8,24283.5,24183.3,24133.7
ForArea,Bolivia,55106,54283.5,53014.1,51899.4,50935.4,50188,49654,49329.2,49205.5,49273
ForArea,Brazil,504514,498484,490007.3,483900.7,479922.1,477634,476828.7,477291.5,479009.7,481634.4
ForArea,Chile,16487,16586.1,16765,16961.4,17168.8,17380.5,17589.7,17789.8,17980.7,18159.8
ForArea,Colombia,59754,59396.2,58918.9,58632.6,58529.1,58595,58819.3,59188.8,59699.8,60328.9
ForArea,Ecuador,8552,8073.7,7384.6,6831.5,6392.6,6034.7,5746,5516.4,5337,5200.4
ForArea,French Guiana,8063,8063,8063,8063,8063,8063,8063,8063,8063,8063
ForArea,Guyana,15205,15205,15222.5,15269.5,15346.2,15465.7,15627,15828.3,16063.9,16330
ForArea,Paraguay,16360,15874.1,15144.5,14526.8,14010.7,13612.4,13320,13121.4,12992.4,12923.3
ForArea,Peru,66973,66572,66072.9,65843.2,65866.1,66048,66377.6,66841.8,67414.4,68082.2
ForArea,Suriname,14739,14739,14771.1,14855.8,14990.6,15152.6,15340.4,15552.2,15784,16033.7
ForArea,Uruguay,2083,2262.9,2561,2832.7,3067.2,3285.4,3483.9,3660.3,3819.3,3960.2
ForArea,"Venezuela, Boliv Rep of",44304,43511.3,42221.5,40970,39755.6,38577.2,37433.7,36324.1,35247.4,34202.6
ForArea,Afghanistan,1350,1350,1350.4,1351.5,1353.4,1356.6,1361.3,1367.7,1376.5,1388.1
ForArea,Bahrain,1,1,1,1,1,1,1,1,1,1
ForArea,Bangladesh,1422,1413.5,1400.5,1389.4,1380.3,1373.6,1369.4,1367.9,1369.6,1374.7
ForArea,Bhutan,3324,3354,3411.5,3481.9,3565.3,3654.7,3749.9,3850.7,3957,4067.7
ForArea,Brunei Darussalam,366,360.5,347.4,326.1,296,269.3,245.6,224.5,208.5,196.4
ForArea,Cambodia,9236,8907.5,8413.3,7999.2,7667.6,7389.2,7162.4,6985.5,6837.2,6716.2
ForArea,China,227008,236676.4,252480.3,266704.1,278456.8,289370.3,299291.9,308103,316300.7,323845.4
ForArea,Cyprus,173,173,173.4,174.2,175.1,176,176.8,177.5,178.2,178.8
ForArea,Maldives,1,1,1,1,1,1,1,1,1,1
ForArea,India,69436,69853.4,70691.3,71802.7,73228.2,74808.1,76547.1,78446,80461.4,82592.7
ForArea,Indonesia,89751,87879.4,85320.3,83665,82880,82481.4,82435.5,82700.7,83197.9,83882.8
